Sowing,Harvesting,Latitude,Longitude,min_vh,min_vv,max_vh,max_vv,range_vh,range_vv,mean_vh,mean_vv,std_vh,std_vv,ratio_vv_vh,rvi
02-08-18,29-11-18,25.177,86.563,0.0036436559166759253,0.028772450983524323,0.048772551119327545,0.20848627388477325,0.04512889520265162,0.17971382290124893,0.022877459427999222,0.09067451077349045,0.012108016107007473,0.05993291477410414,3.96348690110738,1.6748806614440073
25-07-18,05-12-18,22.954,88.662,0.02265334129333496,0.06885064393281937,0.15465274453163147,0.8076462745666504,0.1319994032382965,0.738795630633831,0.07382244568456102,0.3690752436717351,0.03479742979993934,0.22379471025558903,4.999499003985481,1.5000626323464539
19-06-18,08-11-18,21.575,81.778,0.016241414472460747,0.08606813848018646,0.037422966212034225,0.33877992630004883,0.02118155173957348,0.25271178781986237,0.024591541290283202,0.22174092233181,0.008308988172837997,0.08706999465090756,9.016959112661473,1.2494711488351398
16-06-18,13-10-18,30.224,76.422,0.019078679382801056,0.07328642904758453,0.06614184379577637,0.37368419766426086,0.04706316441297531,0.30039776861667633,0.03488941267132759,0.16435615768035253,0.012332061895999183,0.07482618942459607,4.710774561574142,1.5389710333552526
10-07-18,01-11-18,26.621,85.017,0.010638282634317875,0.041161417961120605,0.09605220705270767,0.3620394468307495,0.0854139244183898,0.3208780288696289,0.033922726463060826,0.11785909649915993,0.02021237425138728,0.07133282465997638,3.4743403254304805,1.8082962474662996
02-07-18,28-11-18,21.406,81.775,0.0137709965929389,0.06372613459825516,0.03049481101334095,0.42510032653808594,0.01672381442040205,0.3613741919398308,0.0216813023823003,0.18630110720793405,0.005272070980847213,0.13295230366198496,8.592708312579157,1.2634106194605836
20-06-18,26-12-18,18.984,84.582,0.008357425220310688,0.10135549306869507,0.08505073934793472,2.763545274734497,0.07669331412762403,2.662189781665802,0.036842576771353684,0.5453592551251253,0.020020311761113678,0.8245460476638174,14.802418910860764,1.1449021372932142
27-06-18,26-10-18,23.958,88.012,0.006490059196949005,0.04929002374410629,0.07054336369037628,0.26036837697029114,0.06405330449342728,0.21107835322618484,0.03126125561539084,0.12842527078464627,0.01805318106614976,0.05389124412029394,4.108129000468514,1.6434739355086367
05-10-18,29-12-18,15.377,77.05,0.014406117610633373,0.038007039576768875,0.04091636463999748,0.23239202797412872,0.02651024702936411,0.19438498839735985,0.027353829549004633,0.12102490787704785,0.009121084861149825,0.06501856379264949,4.424422827532453,1.5840400268097574
20-06-18,30-11-18,21.316,81.971,0.01924201473593712,0.11940628290176392,0.07082147896289825,0.33248472213745117,0.051579464226961136,0.21307843923568726,0.04102608188986778,0.2029559931584767,0.01941153727321189,0.07160723318794111,4.9469991724605995,1.5067140662087293
25-07-18,22-11-18,25.085,83.201,0.01525641418993473,0.03319346904754639,0.07777760177850723,0.3958941102027893,0.0625211875885725,0.3627006411552429,0.04046188643121201,0.15809529550049617,0.015338099695069217,0.10183888545949239,3.907264575250811,1.687931885190552
25-06-18,24-10-18,26.602,84.032,0.006896101403981447,0.026283513754606247,0.04449564591050148,0.43729084730148315,0.03759954450652003,0.4110073335468769,0.025208385341102257,0.12749597383663058,0.011286934804603636,0.10891183081741869,5.057681089504311,1.4928923579463267
12-07-18,20-11-18,26.423,86.175,0.017415471374988556,0.05732617899775505,0.10495323687791824,0.46783652901649475,0.08753776550292969,0.4105103500187397,0.03972404038435534,0.1903042101154202,0.023258135446950216,0.11857877770907328,4.790655942197874,1.5276131705164393
14-07-18,29-12-18,15.909,78.342,0.016550902277231216,0.10456756502389908,0.04965946823358536,0.2613477110862732,0.03310856595635414,0.15678014606237411,0.02718169279396534,0.15051622688770294,0.011667027373546699,0.058316892469406835,5.5374118171595015,1.4407799160826524
22-06-18,18-11-18,27.346,82.934,0.005302509292960167,0.0302885789424181,0.06766616553068161,0.2658484876155853,0.06236365623772144,0.23555990867316723,0.02225267913308926,0.1367401914903894,0.015431058026005464,0.053619976504932644,6.144886675108691,1.388735481711606
30-07-18,10-12-18,17.743,82.684,0.0259176567196846,0.05823370814323425,0.0440608374774456,0.1817471832036972,0.018143180757761,0.12351347506046295,0.0341427909831206,0.11664715657631557,0.006688531647393288,0.046779335805626904,3.416450536629627,1.8276602271319504
08-07-18,19-11-18,27.201,83.663,0.008891448378562927,0.04043072834610939,0.05444132164120674,0.26838240027427673,0.045549873262643814,0.22795167192816734,0.029436594427183823,0.11951958112142703,0.012966692723573056,0.061786050771349146,4.06023806242526,1.653543926714965
15-07-18,20-11-18,24.961,86.586,0.011701096780598164,0.03390870243310928,0.06912701576948166,0.3312098979949951,0.057425918988883495,0.29730119556188583,0.03364272716948215,0.15221582002499523,0.01700556958015334,0.08718736362005007,4.524479221264578,1.5674597222571802
03-07-18,28-11-18,25.253,84.056,0.005758499726653099,0.014277944341301918,0.04870010167360306,0.3108012080192566,0.04294160194694996,0.2965232636779547,0.023483379185199736,0.1343263117596507,0.011761337367946122,0.07495616134528876,5.720058885064935,1.4237235273331736
09-07-18,15-11-18,26.432,86.176,0.014697032049298286,0.06691191345453262,0.07127969712018967,0.6731120944023132,0.05658266507089138,0.6062001809477806,0.03890363002816836,0.1749362258447541,0.017005101146936416,0.14186332227646828,4.496655600469434,1.5719751180904105
24-07-18,21-11-18,25.067,86.873,0.014232826419174671,0.06077084317803383,0.06141916289925575,0.36174026131629944,0.04718633648008108,0.3009694181382656,0.03986299292256053,0.15941545438881105,0.013396774405506642,0.07851882817548067,3.999083929761571,1.6668703000115774
27-07-18,29-12-18,22.366,88.186,0.014656185172498226,0.14364126324653625,0.09436508268117905,0.7971131801605225,0.07970889750868082,0.6534719169139862,0.04648638827992337,0.3329568760735648,0.018555959488184105,0.13062164366200674,7.162459558454508,1.3245457403864216
23-02-18,28-05-18,26.053,89.288,0.021599704399704933,0.08124472945928574,0.14442160725593567,2.019930362701416,0.12282190285623074,1.9386856332421303,0.07273519380638997,0.6282400654421912,0.039874479797454815,0.5286117800120216,8.637360163148404,1.261870588433206
16-07-18,14-12-18,20.248,86.099,0.01602122373878956,0.03335566073656082,0.08784060925245285,0.4931336045265198,0.07181938551366329,0.45977794378995895,0.041914470210347485,0.16082799839584724,0.018233839962830813,0.08604196951981652,3.837051919986893,1.7049571373403838
30-07-18,27-11-18,22.683,87.953,0.01186844427138567,0.021008150652050972,0.06275112926959991,0.18273261189460754,0.050882684998214245,0.16172446124255657,0.03628396100054185,0.09553129089375337,0.014176414311082674,0.04466170239654036,2.6328793290326473,2.2248302519604084
14-07-18,30-11-18,25.542,86.961,0.010003145784139633,0.034937575459480286,0.09448666870594025,0.30453699827194214,0.08448352292180061,0.26959942281246185,0.04040970125546058,0.13677595021824043,0.020525002271323815,0.07246094272651284,3.3847305465975905,1.838669174952909
27-06-18,14-11-18,18.587,84.049,0.009214022196829319,0.10472889989614487,0.07105888426303864,0.3150598406791687,0.061844862066209316,0.21033094078302383,0.02657384942803118,0.19316308283143574,0.01952401306747805,0.07131247888154188,7.268916133305077,1.319034416392099
19-07-18,24-11-18,24.941,83.986,0.008558572269976139,0.05527826398611069,0.057215288281440735,0.26132479310035706,0.048656716011464596,0.20604652911424637,0.028064674759904543,0.1276315376162529,0.012432109187774166,0.05872506400266932,4.5477647151855685,1.5637352419227124
15-07-18,24-11-18,25.154,86.856,0.006623849738389254,0.04331755265593529,0.13252687454223633,0.33813902735710144,0.12590302480384707,0.29482147470116615,0.026832440014307696,0.11440849006175995,0.023990923265666184,0.06250568713895352,4.263812385334864,1.612780320641746
11-07-18,13-12-18,17.512,82.731,0.02558203600347042,0.05683466047048569,0.060875799506902695,0.1935444474220276,0.035293763503432274,0.1367097869515419,0.04564330114849976,0.1498453521302768,0.011358313253368658,0.04560049559416948,3.282964824186518,1.876053795840965
27-07-18,02-01-19,16.031,80.865,0.008290772326290607,0.06887975335121155,0.0976855456829071,0.2518117129802704,0.0893947733566165,0.18293195962905884,0.04250614915508777,0.13458367064595222,0.028032163012043844,0.06731104073848097,3.166216496227658,1.9232687515227058
21-07-18,07-11-18,26.007,85.229,0.017059816047549248,0.05074213072657585,0.08542840927839279,0.26507964730262756,0.06836859323084354,0.2143375165760517,0.03566063536951939,0.1413902866964539,0.018030398197375248,0.058797335881748895,3.964884114692639,1.67456262121305
06-07-18,20-11-18,27.257,83.231,0.01833965815603733,0.07344845682382584,0.15048255026340485,0.5111960172653198,0.13214289210736752,0.437747560441494,0.05881412320637277,0.25143462020371643,0.028013232845952318,0.1082399623736912,4.275072150977376,1.610673569253472
30-07-18,17-11-18,23.595,86.799,0.004806528799235821,0.017569230869412422,0.06219104304909706,0.17672935128211975,0.05738451424986124,0.15916012041270733,0.03127477172276248,0.0857866597564324,0.014464632156503664,0.04310362282091203,2.7429987504591424,2.1474477531743257
06-08-18,31-10-18,22.63,88.096,0.018528787419199944,0.0647973045706749,0.07453373074531555,0.2733345925807953,0.05600494332611561,0.2085372880101204,0.037918308191001414,0.14410837590694428,0.01473532122858864,0.06237817886662766,3.800495928801575,1.7141592242399248
28-06-18,06-11-18,25.556,88.046,0.024573128670454025,0.4522695541381836,0.08610609173774719,1.8848073482513428,0.06153296306729317,1.4325377941131592,0.04560836064903175,1.022735802566304,0.016532590238285152,0.38183601095899206,22.42430528114183,1.0933519184755291
26-06-18,14-11-18,26.347,85.4,0.01593093015253544,0.06560448557138443,0.1194508895277977,0.37161898612976074,0.10351995937526226,0.3060145005583763,0.05058135067423185,0.19291571925083797,0.02770233113978809,0.08042028456006439,3.813969312391591,1.7107398048702245
15-06-18,27-10-18,30.349,76.592,0.029968587681651115,0.1286797672510147,0.14767864346504211,0.5115876793861389,0.117710055783391,0.3829079121351242,0.08361331647371545,0.2898317452739267,0.03847849707523315,0.11373892789228553,3.4663347597871894,1.8109199256359556
09-07-18,30-10-18,26.765,85.667,0.008529923856258392,0.025035347789525986,0.07408247143030167,0.23039884865283966,0.06555254757404327,0.20536350086331367,0.0314192067941322,0.10221475581912433,0.020906297084004856,0.05550265391668006,3.253257043975209,1.8876040154174278
21-07-18,20-11-18,20.46,81.394,0.028638247400522232,0.12959615886211395,0.07430235296487808,0.2360554039478302,0.04566410556435585,0.10645924508571625,0.04665740802884102,0.17669734358787537,0.01545995694925317,0.03990624602935314,3.787123011176508,1.7175858374316084
05-07-19,01-11-19,14.726,77.265,0.010186216793954372,0.05272575840353966,0.05890259891748428,0.12437079846858978,0.04871638212352991,0.07164504006505013,0.03287550446111709,0.08364307973533869,0.016388408632614322,0.025745725541772038,2.5442371487946605,2.2951378624462446
26-07-18,18-11-18,25.249,83.15,0.009980222210288048,0.06253620237112045,0.09199997037649155,0.3499123454093933,0.0820197481662035,0.28737614303827286,0.03548132806368496,0.1642613776999971,0.01871903777800346,0.07303249078419073,4.629516048699377,1.551037651622092
21-06-18,26-10-18,29.776,75.909,0.0021739087533205748,0.015923326835036278,0.06712529808282852,0.18685269355773926,0.06495138932950795,0.17092936672270298,0.02246758113752174,0.060651378651313925,0.015428463759985196,0.03519958447131849,2.6995063812198166,2.176812292145973
18-07-18,02-11-18,23.598,86.805,0.0068094790913164616,0.04391955956816673,0.05763377249240875,0.30008962750434875,0.05082429340109229,0.256170067936182,0.02643412760120224,0.10641334561461752,0.014296799445984406,0.05843207659564346,4.025604597965918,1.6610249076645967
15-08-18,20-12-18,16.031,80.865,0.008290772326290607,0.06887975335121155,0.0976855456829071,0.2518117129802704,0.0893947733566165,0.18293195962905884,0.04159964295104146,0.12189685056606929,0.02896019938390435,0.06259090890868957,2.9302379039533935,2.0361417087001166
01-07-18,30-10-18,27.159,83.254,0.008893920108675957,0.04344257712364197,0.07927896827459335,0.5462970733642578,0.0703850481659174,0.5028544962406158,0.030370410889960252,0.14186341731021038,0.01553444028134361,0.10341587059583751,4.671106289085707,1.544794904453203
02-07-18,26-11-18,24.819,85.665,0.007136167958378792,0.04487360641360283,0.07846754789352417,0.21556974947452545,0.07133137993514538,0.17069614306092262,0.029594037355855106,0.11784387938678265,0.016025361458908635,0.0464635539500794,3.9820142811121895,1.670687599542303
08-07-18,21-11-18,26.307,85.031,0.016512062400579453,0.055830128490924835,0.09169109910726547,0.6025557518005371,0.07517903670668602,0.5467256233096123,0.04395963845863229,0.2622172034212521,0.0193814856127708,0.14361900506024508,5.964953594147699,1.4028235031959702
20-07-18,26-11-18,16.483,80.925,0.004528335761278868,0.03548284247517586,0.06955838948488235,0.2201894223690033,0.06503005372360349,0.18470657989382744,0.028746557370242145,0.11234070360660553,0.020873702971573496,0.05474779858350661,3.907970688792751,1.687764841546702
30-06-18,30-11-18,21.521,81.723,0.017336135730147362,0.027685103937983513,0.043952472507953644,0.35266759991645813,0.026616336777806282,0.3249824959784746,0.029411268110076588,0.1691572079434991,0.010480813610299596,0.10233242179141831,5.751442178909116,1.4209248318074197
16-07-18,23-11-18,26.555,85.95,0.011347410269081593,0.03517100587487221,0.045412689447402954,0.31023669242858887,0.03406527917832136,0.27506568655371666,0.02453523087832663,0.11142786675029331,0.009939550849737381,0.07871517681779053,4.541545474052332,1.5647252067362405
20-07-18,22-11-18,24.887,85.833,0.011125207878649235,0.05280185863375664,0.06218757852911949,0.38274067640304565,0.05106237065047026,0.329938817769289,0.03635224994892875,0.15095415649314722,0.014629273109820207,0.08752664157305501,4.152539573347526,1.6344091655212112
25-07-18,20-12-18,21.097,86.693,0.004444877617061138,0.026339007541537285,0.0514468178153038,0.40332651138305664,0.047001940198242664,0.37698750384151936,0.024419422165073198,0.14097508447694368,0.014252167033859002,0.090629528593619,5.773072086798951,1.419017346402848
28-07-18,19-11-18,25.066,86.187,0.012073293328285217,0.05683156102895737,0.06349203735589981,0.36521974205970764,0.051418744027614594,0.3083881810307503,0.03210903014987707,0.1520123248298963,0.014239379162139952,0.0852377528257991,4.734254635544582,1.5355821161639478
22-06-18,23-10-18,30.671,75.878,0.012976042926311493,0.04664916172623634,0.08333460241556168,0.29639825224876404,0.07035855948925018,0.2497490905225277,0.03726630948264809,0.13201827939380617,0.016412992691370813,0.07196732803749963,3.5425638123698944,1.7866075928044545
02-08-18,27-11-18,23.594,86.773,0.00744768837466836,0.025221221148967743,0.0836615115404129,0.46962442994117737,0.07621382316574454,0.4444032087922096,0.029636457310213398,0.1639145428004364,0.01659889171135898,0.1109982392216793,5.530841324409842,1.4414191221451584
13-06-18,08-10-18,30.126,76.462,0.008809623308479786,0.03289366886019707,0.06801940500736237,0.20255477726459503,0.05920978169888258,0.16966110840439796,0.03169264565580166,0.10545730906037185,0.01767295446624919,0.04417680003558975,3.327500966807636,1.8592907279188666
14-08-18,25-11-18,16.222,80.878,0.009111267514526844,0.036022040992975235,0.05945001170039177,0.1274358630180359,0.050338744185864925,0.09141382202506065,0.025752755580469966,0.07170168496668339,0.0197679591544408,0.034102480193170054,2.784233506299402,2.120929515637283
22-06-18,21-11-18,18.584,84.05,0.0100081916898489,0.0504470020532608,0.07762094587087631,0.2305426299571991,0.06761275418102741,0.1800956279039383,0.03023421960986323,0.13237514305445883,0.021840042366561393,0.06302060102608979,4.378321807627356,1.5920099131718384
30-07-18,28-11-18,25.244,86.238,0.02577555552124977,0.1409245878458023,0.1824268251657486,0.7583864331245422,0.15665126964449883,0.6174618452787399,0.07106365659274161,0.26817342545837164,0.04257280521115524,0.1446500322747003,3.7737071003149403,1.7210566680861545
14-07-18,30-12-18,21.083,86.671,0.002733682282269001,0.014750509522855282,0.06652440130710602,0.3408614695072174,0.06379071902483702,0.3261109599843621,0.024530732817947865,0.13430692497640848,0.01636020498614302,0.08221122924120113,5.475047401688019,1.4469226402485895
09-09-18,30-11-18,23.551,86.075,0.012102000415325165,0.07004830241203308,0.06811124086380005,0.17771564424037933,0.056009240448474884,0.10766734182834625,0.030576551146805287,0.1255994603037834,0.017171253061561496,0.041465173693959786,4.10770527064189,1.6435616719814952
01-08-18,30-11-18,24.782,86.629,0.008902780711650848,0.016445588320493698,0.06764346361160278,0.35456758737564087,0.058740682899951935,0.33812199905514717,0.02947354465723038,0.14617604427039624,0.017674588150011085,0.09049042690329874,4.959567841954045,1.5051056276416772
30-07-18,30-11-18,16.795,81.223,0.007629149593412876,0.047344908118247986,0.051479555666446686,0.16435690224170685,0.04385040607303381,0.11701199412345886,0.025922408765729738,0.09268953563535914,0.012015120196498785,0.031117647376504853,3.575652882917953,1.7765021495187672
12-07-18,21-11-18,26.269,86.418,0.015291991643607616,0.17349383234977722,0.10599508136510849,0.5743256211280823,0.09070308972150087,0.40083178877830505,0.04788306698372418,0.30328296328132803,0.023289501167972886,0.10393805238330932,6.333824927806237,1.3749654379493452
16-07-18,12-11-18,26.39,85.214,0.016418157145380974,0.09127405285835266,0.08754755556583405,0.3034645617008209,0.07112939842045307,0.21219050884246826,0.04290573069682488,0.16625890909479216,0.01991264101685232,0.051561412616658246,3.8749814161094265,1.6956566706112846
12-02-18,24-05-18,26.488,89.135,0.010667006485164165,0.05547032132744789,0.0654936358332634,0.41815218329429626,0.05482662934809923,0.3626818619668484,0.03322537732310593,0.17925264158596596,0.013848360746551075,0.09082375854929038,5.3950520965583815,1.4550571770391831
27-07-18,20-11-18,23.244,86.681,0.006042523309588432,0.041777338832616806,0.08045519888401031,0.26141592860221863,0.07441267557442188,0.21963858976960182,0.03152690465665526,0.12059710823275425,0.0162365158035683,0.06668220329307327,3.82521245095644,1.707911364089779
15-07-18,05-11-18,25.524,83.273,0.013403479941189289,0.047631386667490005,0.10651464760303497,0.30503222346305847,0.09311116766184568,0.25740083679556847,0.03936184954870006,0.13125768125705098,0.023437000098383967,0.06967555996238123,3.3346421157027617,1.8566623494659138
08-07-18,16-11-18,25.165,84.284,0.007697012275457382,0.016081592068076134,0.05815352126955986,0.3197905123233795,0.05045650899410248,0.3037089202553034,0.023373925418127328,0.0873212410369888,0.013873493847408677,0.06553045572080056,3.7358398076032193,1.7310369541527124
17-07-18,11-11-18,26.343,85.312,0.022935938090085983,0.10893891751766205,0.12159821391105652,0.37144967913627625,0.09866227582097054,0.2625107616186142,0.05735648358957125,0.23090355929273826,0.021265367458217437,0.06421479412085523,4.025762125604261,1.6609904932961606
10-07-18,25-11-18,26.09,86.037,0.0048343827947974205,0.03455626219511032,0.06665626168251038,0.3257664144039154,0.061821878887712955,0.2912101522088051,0.027145475884409326,0.10900125319236204,0.013645522697495353,0.08148380641974402,4.0154482336765955,1.6632513129106161
