Sowing,Harvesting,latitude,longitude,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,precipitation_sum,precipitation_hours,sunshine_duration,daylight_duration,evapotranspiration
2018-07-10,2018-10-30,24.159,87.954,36.326,17.575998,43.537655,18.224308,704.7999,8.982301,8.813387586805556,12.505135633680556,3.6815088
2018-07-08,2018-12-18,20.419,81.54,32.7025,11.4525,37.37341,10.492738,1339.0,6.72561,7.969290907118055,12.044649522569445,3.5118933
2018-07-16,2018-11-20,26.472,88.295,36.358,14.658,44.640778,14.311745,1026.8,10.0625,8.857422960069444,12.235766059027778,3.2938714
2018-07-30,2018-11-16,17.123,81.66,35.224,20.124,40.915855,21.984062,625.80005,6.6181817,8.892477756076389,12.116432291666667,3.8439977
2018-07-26,2018-11-27,25.252,83.195,35.2825,13.4325,44.258076,12.781515,769.2,6.232,8.775421549479166,12.046476779513888,3.732688
2018-06-30,2018-11-30,21.335,81.822,33.73,13.93,40.996613,13.267511,1103.6001,7.3896103,7.840787217881944,12.248594835069444,3.6202705
2018-07-13,2018-11-19,26.419,85.896,37.161,13.411,45.012787,13.094528,666.10004,7.223077,9.321642795138889,12.279282769097222,3.8167138
2018-07-15,2018-11-14,27.043,83.901,35.651997,14.402,43.88956,14.308647,982.89996,7.414634,8.970547960069444,12.322369791666667,3.6053662
2018-07-29,2018-11-27,17.217,81.563,34.911,18.161001,40.229893,19.209555,611.2,6.139344,8.861742621527778,12.045521918402779,3.9339983
2018-07-28,2018-11-25,25.111,86.911,35.8,13.2,44.32554,12.918655,625.0,6.2975206,9.149383680555555,12.046116536458333,3.5571575
2018-07-03,2018-11-15,25.313,85.454,37.913002,14.113,45.07259,14.247147,847.7999,7.8088236,9.280616319444444,12.41313693576389,3.981878
2018-08-15,2018-12-31,17.526,82.45,34.122997,11.523,40.659134,10.158943,590.1,4.2230215,9.228793402777777,11.716997612847223,3.8463871
2018-06-30,2018-11-18,25.66,88.301,37.0935,13.3435,45.21387,13.179573,895.2,8.478873,8.961009657118055,12.412562934027777,3.5685747
2018-01-31,2018-06-01,26.389,89.188,32.661,9.811001,39.350323,8.907894,589.8,5.2131147,9.467116970486112,12.403575303819444,3.5419343
2018-07-26,2018-11-28,23.518,88.098,34.580498,14.580501,42.683704,14.818962,661.2,6.9920635,9.052744140625,12.041255425347222,3.5020018
2018-07-22,2018-11-06,25.598,83.167,35.330498,16.030499,44.152786,15.446081,759.30005,7.703704,8.673406575520833,12.327073567708334,3.8611667
2018-06-16,2018-10-27,30.232,76.416,40.8805,13.580501,44.13195,12.732616,705.1,5.6044774,9.023441297743055,12.921644965277778,3.945912
2018-07-31,2018-12-11,23.411,86.327,32.9785,9.778501,40.915165,8.355629,694.9,6.350746,8.797497829861111,11.87171115451389,3.433918
2018-08-18,2018-12-30,16.659,80.626,34.9775,15.1775,40.825886,15.589485,355.3,3.5185184,8.996679144965277,11.722332899305556,3.8665464
2018-07-09,2018-11-09,23.398,86.35,33.7285,15.6785,40.729626,15.654068,969.4,9.774194,8.161365559895833,12.39498046875,3.442574
2018-08-16,2018-12-26,16.192,81.095,34.419502,17.0695,41.80746,17.2464,408.39996,4.7218046,9.349487847222223,11.76349609375,3.9483597
2018-06-16,2018-11-24,21.078,81.896,37.0955,14.5455,43.15263,13.155672,1324.7,7.648148,7.671783854166667,12.393719618055556,3.7490723
2018-07-26,2018-12-27,15.14,77.948,36.4345,15.3845,38.695103,16.048237,254.1,4.0,9.203331163194445,11.913778211805555,4.8646407
2018-07-25,2018-11-20,25.162,86.714,36.323997,14.074,44.41154,14.051168,654.19995,7.0,9.076663411458334,12.132759331597223,3.5624168
2018-08-04,2018-12-25,21.146,86.375,34.537,9.637,41.900784,7.8837442,942.2,5.986111,8.805220811631944,11.763051215277779,3.329283
2018-06-22,2018-10-24,30.44,75.735,40.613,14.412999,44.424606,12.962376,630.9,4.984,9.303975694444444,12.915077039930555,3.9486475
2018-06-13,2018-10-22,30.197,76.259,42.401997,14.502,44.565407,13.254086,646.6,5.4166665,9.043516167534722,13.011841362847223,4.0275064
2018-08-30,2018-12-10,22.421,88.671,33.6,14.0,40.852512,13.408569,384.9,5.038835,9.29196506076389,11.594512803819445,3.314834
2018-07-11,2018-12-08,21.508,86.819,34.190502,14.4905,42.06353,13.580969,1335.3999,8.324503,8.337860785590278,12.094185112847223,3.368087
2018-08-16,2018-12-30,16.15,80.54,38.060997,15.661,41.167923,14.804918,320.6,4.1751823,9.113140190972222,11.747878689236112,4.038571
2018-11-04,2019-04-12,13.822,78.897,39.961502,12.461499,40.07672,12.185703,118.5,1.31875,10.256817491319444,11.649759114583333,5.122569
2018-07-28,2018-12-20,25.085,84.321,34.937,9.437,43.967552,7.731555,976.0,5.547945,8.986853298611111,11.806026475694445,3.4693718
2018-07-30,2018-11-24,23.47,86.801,33.567,13.917,40.834877,13.689589,638.4,7.262712,8.749823676215279,12.039944661458334,3.5281963
2018-07-25,2018-12-25,20.298,86.232,33.85,12.1,42.041935,10.841707,1241.1,6.948052,8.486788194444445,11.862421875,3.3352153
2018-08-23,2018-12-12,16.856,80.201,36.328503,18.3785,41.169205,19.049444,147.9,2.8839285,9.397835286458333,11.771192491319445,4.308577
